fixed.Estimate,fixed.Est.Error,fixed.l.95..CI,fixed.u.95..CI,fixed.Eff.Sample,fixed.Rhat,Metric,Term,run
0.165402495,0.190789727,-0.180801264,0.564767306,4830.092504,1.000718016,Richness,Temp change,96
-0.001204361,0.00186357,-0.004897498,0.002477119,22910.00564,1.000057953,Richness,Average Temp,96
0.095982376,0.037175767,0.022326689,0.167586436,29462.69233,1.000040784,Richness,Interaction,96
0.0762102,0.19626005,-0.306450077,0.500591543,4537.867595,1.000784415,Richness,Temp change,97
0.003100821,0.00175603,-0.000341716,0.0065301,21271.17893,1.000053567,Richness,Average Temp,97
0.100152489,0.036284217,0.030731002,0.170206834,22442.43965,0.999810736,Richness,Interaction,97
-0.030449996,0.108841897,-0.264025756,0.153647848,4799.715121,1.000580133,Richness,Temp change,98
0.003016185,0.001878558,-0.000703944,0.006688538,17179.84243,0.99987436,Richness,Average Temp,98
0.078355217,0.0388312,0.00177574,0.153836134,14350.61466,1.000057885,Richness,Interaction,98
0.172026128,0.079980364,0.036891928,0.36207953,5458.776247,1.000223604,Richness,Temp change,99
0.003567181,0.001676434,0.000301042,0.006846387,19007.18092,1.000021138,Richness,Average Temp,99
-0.020731388,0.035761028,-0.090065876,0.049268916,17763.55561,0.999953812,Richness,Interaction,99
0.061847785,0.091937711,-0.095148908,0.267394963,4410.867943,1.001015422,Richness,Temp change,100
0.004336719,0.001851751,0.000710785,0.008002295,16561.74911,1.000113958,Richness,Average Temp,100
0.026356732,0.039696755,-0.051243318,0.104437627,17794.14422,1.000003395,Richness,Interaction,100
